20183096,생일,Birthday,120,한국,드라마,이종언,설경구,전도연,김보민,전체관람가,1191115,2019-04-03,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qrLLjnPAqP4nrYW7mX0clSUptiW.jpg,"세상을 먼저 떠난 아들 ‘수호’ 에 대한 그리움을 안고 살아가는 '정일'과 '순남'의 가족. 어김없이 올해도 아들의 생일이 돌아오고, 가족들의 그리움은 더욱 커져만 간다. 수호가 없는 수호의 생일. 가족과 친구들은 함께 모여 서로가 간직했던 특별한 기억을 선물하기로 하는데...",bEm3rC3swg8,0,0
20181877,캡틴 마블,Captain Marvel,123,미국,액션,애너 보든,브리 라슨,사무엘 L. 잭슨,벤 멘델슨,12세이상관람가,5796057,2019-03-06,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jWd9tWuoDPN561r7vp4ekngEe7f.jpg,"1995년, 공군 파일럿 시절의 기억을 잃고 크리족 전사로 살아가던 캐럴 댄버스(브리 라슨)가 지구에 불시착한다. 쉴드 신참 요원 닉 퓨리(사무엘 L. 잭슨)에게 발견되어 팀을 이룬 그들은 지구로 향하는 더 큰 위협을 감지하고 힘을 합쳐 전쟁을 끝내야 하는데…",n1Xz13zlWWw,0,0
20060347,판의 미로 - 오필리아와 세 개의 열쇠,Pan's Labyrinth,118,스페인,드라마,길예르모 델 토로,이바나 바쿠에로,더그 존스,세르지 로페즈,15세이상관람가,482423,2006-11-30,https://image.tmdb.org/t/p/w600_and_h900_bestv2/152dNZttshE1erlIK5GPzTvbQUR.jpg,"먼 옛날 인간들은 모르던 지하 왕국, 행복과 평화로 가득 찬 환상의 세계에 공주가 있었다. 햇빛과 푸른 하늘이 그리웠던 공주는 인간 세계로의 문을 열고 만다. 하지만 너무나 눈부신 햇살에 공주는 기억을 잃은 채로 죽어갔다.  꿈 많은 소녀 오필리아는 만삭인 엄마와 함께 군인인 새아버지의 부대 저택으로 이사를 간다. 하지만 자신을 못마땅해 하는 냉혹한 새아버지에게 두려움을 느끼는 데다, 신비한 숲으로 둘러싸인 저택의 이상한 분위기에 잠을 못 이루던 오필리아에게 요정이 나타난다. 신비로운 모습에 이끌린 오필리아는 요정을 따라 미로로 들어가게 되고 거기서 판이라는 기괴한 요정을 만나는데...",,0,0
20199736,프렌즈: 둥지탈출,Manou the Swift,87,독일,애니메이션,크리스찬 하스,,,,전체관람가,10178,2019-05-01,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1VN6PwvHPsCVdWaiCw9xdQre0Ii.jpg,"갈매기 가족의 둥지에서 자란 칼새의 새끼 ‘마누’는 갈매기 비행 학교에서 가르치는 비행법에 적응하지 못한 미운 아기 새가 되고 만다. 갈매기 대장 ‘칼리프’는 열등생 ‘마누’를 둥지에서 쫓아내려 하고, ‘마누’는 갈매기들과 다시 가족이 되기 위해 깃털 친구들의 도움을 받아 날기 대회 1등에 도전하기로 하는데… 가족과 함께하기 위해 둥지를 탈출한 ‘마누’ 과연 미운 아기 새에서 벗어나 하늘 높이 날아 오를 수 있을까?!",,0,0
20183454,요로나의 저주,The Curse of La Llorona,93,미국,공포(호러),마이클 차베즈,린다 카델리니,패트리시아 벨라즈퀘즈,레이몬드 크루즈,15세이상관람가,197127,2019-04-17,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8kllbCOM38idMWXzsk6mMzpbcsC.jpg,"1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 어느 날부터인가 울음소리를 들려오고 의문의 존재가 아이들을 위협하는데...",5AJVjhMYkBE,0,0
20180825,미성년,Another Child,95,한국,드라마,김윤석,염정아,김소진,김혜준,15세이상관람가,279305,2019-04-11,https://image.tmdb.org/t/p/w600_and_h900_bestv2/84ybyWeNn8HC7Lu1BxvJlXx1nea.jpg,"같은 학교 2학년 주리(김혜준)와 윤아(박세진)가 학교 옥상에서 만났다. 최근 주리의 아빠 대원(김윤석)과 윤아의 엄마 미희(김소진) 사이에 벌어진 일을 알게 된 두 사람. 이 상황이 커지는 것을 막고 싶은 주리는 어떻게든 엄마 영주(염정아) 몰래 수습해보려 하지만 윤아는 어른들 일에는 관심 없다며 엮이지 않으려 한다. 그 때, 떨어진 주리의 핸드폰을 뺏어든 윤아는 영주의 전화를 받아 그 동안 감춰왔던 엄청난 비밀을 폭로해 버리고, 이를 본 주리는 멘붕에 빠지게 되는데…",2r6FaDvHnb0,0,0
20198982,크게 될 놈,,108,한국,드라마,강지은,김해숙,손호준,남보라,15세이상관람가,90320,2019-04-18,https://image.tmdb.org/t/p/w600_and_h900_bestv2/li1v9SNnU63b0i5lj1Os8ulmkrg.jpg,"전라도 어느 섬마을, 기강과 기순 남매의 엄니 ‘순옥’(김해숙). 깡다구 하나는 알아주는 순옥의 사고뭉치 아들 ‘기강’(손호준). 집을 나간 기강은 무모한 성공만을 꿈꾸다, 결국 범죄자로 전락해 사형을 선고 받게 된다. 정부는 엄정한 법집행을 이유로 사형집행을 발표하고, 언제 죽을지 모른다는 불안과 공포로 자포자기한 기강에게 평생 까막눈으로 살아온 엄니의 생애 첫 편지가 도착하는데……",_lHjdy-97m8,0,0
19990220,노팅 힐,Notting Hill,124,미국,멜로/로맨스,로저 미첼,줄리아 로버츠,휴 그랜트,,12세관람가,49958,1999-07-03,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1AbAtQSgN4KKVODiiX2452dlDJD.jpg,"윌리엄 태커(휴 그랜트분)는 웨스트 런던의 ‘노팅 힐’에 사는 소심한 남자. 역시 독신의 괴상한 친구 스파이크(리스 아이판스 분)와 함께 살고있는 그는, 노팅힐 시장 한쪽 구석에 위치한 조그마한 여행서적 전문점을 운영하며 살고 있다. 그에게는 미래에 대한 포부나 설계는 사치에 불과하다. 여느 때와 마찬가지로 무미건조한 하루를 보내고 있던 그는 세계적으로 유명한 인기 영화배우 안나 스콧(줄리아 로버츠 분)이 그의 책방 문을 열고 들어와 책을 사고 나가자 잠깐 동안에 일어난 이 엄청난 사건에 어쩔 줄을 모른다.",gPhXjrDANGk,0,0
20176103,돈,Money,115,한국,범죄,박누리,류준열,유지태,조우진,15세이상관람가,3388756,2019-03-20,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4aW4qAmWEmQjN3wWT9spMhjvM2B.jpg,"오직 부자가 되고 싶은 꿈을 품고 여의도 증권가에 입성한 신입 주식 브로커 조일현(류준열). 빽도 줄도 없는, 수수료 O원의 그는 곧 해고 직전의 처지로 몰린다. 위기의 순간, 베일에 싸인 신화적인 작전 설계자 번호표(유지태)를 만나게 되고, 막대한 이익을 챙길 수 있는 거래 참여를 제안 받는다. 위험한 제안을 받아들인 후 순식간에 큰 돈을 벌게 되는 일현. 승승장구하는 일현 앞에 번호표의 뒤를 쫓던 금융감독원의 사냥개 한지철(조우진)이 나타나 그를 조여 오기 시작하는데…",dbCoJpk7_dA,0,0
20198104,바이스,VICE,132,미국,드라마,아담 맥케이,크리스찬 베일,에이미 아담스,스티브 카렐,15세이상관람가,131698,2019-04-11,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bdOClE5efi9o2tNJFmV1gzLTbzm.jpg,"대기업의 CEO에서 펜타곤 수장을 거쳐 미국 부통령까지 오른 딕 체니(크리스찬 베일). 재임 시절, 보이지 않는 이면에서 그가 내린 결정들은 세계의 흐름을 바꿔 버리고 뒤바뀐 역사는 다시는 회복될 수 없는 시간에 묻혀버렸다. 이제 그가 바꾼 글로벌한 역사의 변곡점들을 추적한다.",sck0vWb6GvU,0,0
